pais;area_carrera;nombre_carrera;genero;fecha_registro;universidad_limpia;edad_num;semestre_num;pert_curriculo_alineado_num;pert_promocion_digital_num;pert_preparacion_trabajos_futuros_num;pert_integracion_ia_asignaturas_num;pert_fomento_adaptabilidad_num;conf_seguridad_empleo_num;conf_perfil_competitivo_num;conf_habilidades_blandas_ventaja_num;conf_conocimiento_ia_oportunidad_num;eval_docente_capacitado_ia_num;eval_universidad_fomenta_innovacion_num;eval_universidad_recursos_adecuados_num;eval_recomendacion_general_num;rol_profesor_facilitador_num;rol_profesor_habilidades_humanas_num;rol_profesor_reemplazo_ia_num;comp_analisis_datos_num;comp_ciberseguridad_num;comp_programacion_num;comp_manejo_ia_num;comp_pensamiento_critico_num;comp_comunicacion_digital_num;comp_adaptabilidad_num;comp_creatividad_num;comp_colaboracion_num;conf_habilidades_tecnicas_imp_num;conf_habilidades_blandas_imp_num;conf_experiencia_practica_imp_num;conf_networking_imp_num;conf_titulo_imp_num;COMPETENCIAS_IA_Promedio;PERTINENCIA_LABORAL_Promedio;CONFIANZA_LABORAL_Promedio;IMPORTANCIA_FACTORES_Promedio;EVALUACIÓN_DOCENTE_Promedio;ROL_PROFESORADO_Promedio
Ecuador;Ingeniería y Tecnología;Ingenieria de Software;Masculino;2025-10-22T17:52:29;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);30;8;4;4;1;4;4;;;;;4;5;4;4;4;3;4;4.0;2.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;5;5.0;5.0;5;3.7777777777777777;3.4;;4.8;4.25;3.6666666666666665
Ecuador;Ciencias Exactas y Naturales;Bioquímica y Farmacia;Femenino;2025-10-22T18:00:56;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;2;3;3;3;3;;;;;4;4;4;4;4;4;4;4.0;3.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4;4.0;4.0;4;3.6666666666666665;2.8;;4.0;4.0;4.0
México;Ingeniería y Tecnología;Licenciatura en marketing Digital;Masculino;2025-10-22T19:08:49;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);51;8;4;5;4;3;4;;;;;5;4;4;4;5;4;3;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;5.0;5;5.0;5.0;5;2.7777777777777777;4.0;;5.0;4.25;4.0
Colombia;Ciencias Sociales y Humanidades;Contaduría publica;Femenino;2025-10-22T19:16:58;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;9;4;4;4;4;4;;;;;4;4;4;4;4;4;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;3.0;4.0;;4.0;4.0;4.0
Ecuador;Ciencias Económicas y Administrativas;Contabilidad y Auditoria;Femenino;2025-10-22T19:35:56;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);20;8;3;4;3;2;3;3.0;3.0;;3.0;4;4;3;3;5;5;5;3.0;2.0;2.0;3.0;3.0;2.0;4.0;3.0;3.0;4.0;4;4.0;4.0;4;2.7777777777777777;3.0;3.0;4.0;3.5;5.0
Colombia;Ciencias Económicas y Administrativas;Contaduría;Masculino;2025-10-22T19:37:24;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);23;8;4;4;3;3;4;;;;;4;4;4;4;4;4;4;4.0;3.0;3.0;3.0;3.0;4.0;4.0;3.0;3.0;4.0;4;4.0;4.0;4;3.3333333333333335;3.6;;4.0;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Contaduría pública;Femenino;2025-10-22T19:59:40;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);24;9;4;4;3;3;4;;;;3.0;4;4;4;5;4;4;4;3.0;3.0;2.0;3.0;4.0;4.0;4.0;3.0;2.0;4.0;4;3.0;3.0;3;3.111111111111111;3.6;3.0;3.4;4.25;4.0
Ecuador;Ciencias Económicas y Administrativas;Carrera de contabilidad y auditoría;Femenino;2025-10-22T20:01:27;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;4;4;4;4;4;;;;;5;5;5;5;5;5;5;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4;4.0;4.0;5;3.7777777777777777;4.0;;4.2;5.0;5.0
Ecuador;Ingeniería y Tecnología;telematica;Masculino;2025-10-22T20:07:15;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;4;5;5;5;5;;;;;5;5;5;5;5;5;5;4.0;4.0;3.0;4.0;;4.0;;;;5.0;5;5.0;5.0;5;3.8;4.8;;5.0;5.0;5.0
Colombia;Ciencias Económicas y Administrativas;Contaduría publica;Masculino;2025-10-22T20:53:05;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);34;8;3;3;3;3;3;3.0;3.0;3.0;3.0;4;3;3;3;3;3;3;3.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;2.6666666666666665;3.0;3.0;3.0;3.25;3.0
Colombia;Ciencias Económicas y Administrativas;Contaduría Pública;Femenino;2025-10-22T21:58:28;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);29;9;3;2;3;2;4;;;3.0;3.0;4;3;3;3;3;4;2;3.0;2.0;2.0;3.0;3.0;4.0;;3.0;4.0;4.0;4;5.0;5.0;5;3.0;2.8;3.0;4.6;3.25;3.0
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Femenino;2025-10-22T22:15:10;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;2;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;2.0;3.0;3;4.0;4.0;4;2.5555555555555554;2.8;3.0;3.6;3.0;3.0
México;Otro;Licenciatura En Gestión Y Desarrollo De Negocios;Femenino;2025-10-22T22:50:50;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;4;3;1;5;5;;;;3.0;3;3;3;4;3;3;3;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;4.0;4;4.0;3.0;4;1.3333333333333333;3.6;3.0;3.8;3.25;3.0
Ecuador;Ciencias Económicas y Administrativas;Contabilidad y Auditoría;Femenino;2025-10-23T00:13:00;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;4;4;4;3;4;;;;3.0;3;4;4;4;4;3;3;4.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;4;4.0;4.0;4;3.888888888888889;3.8;3.0;3.8;3.75;3.3333333333333335
México;Otro;LICENCIATURA EN GESTIÓN Y DESARROLLO DE NEGOCIOS;Masculino;2025-10-23T00:22:15;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);23;8;2;2;1;1;1;;;;;1;1;1;1;2;2;2;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;2;;;2;1.7777777777777777;1.4;;2.0;1.0;2.0
Ecuador;Ingeniería y Tecnología;Tecnologías de la información;Masculino;2025-10-23T00:24:27;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);20;8;5;4;3;3;2;3.0;;3.0;;4;2;4;2;3;2;3;2.0;2.0;3.0;3.0;2.0;3.0;2.0;3.0;2.0;3.0;4;3.0;2.0;4;2.4444444444444446;3.4;3.0;3.2;3.0;2.6666666666666665
México;Ciencias Económicas y Administrativas;Licenciatura en Gestión y Desarrollo de Negocios;Masculino;2025-10-23T00:33:17;Unicach Sede Villacorzo;22;8;5;4;3;3;5;;3.0;;3.0;2;4;3;3;4;4;5;4.0;3.0;2.0;3.0;;4.0;;;;4.0;5;5.0;5.0;5;3.2;4.0;3.0;4.8;3.0;4.333333333333333
Ecuador;Ciencias de la Salud;Bioquímica y Farmacia;Masculino;2025-10-23T00:58:13;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;2.888888888888889;3.0;3.0;3.0;3.0;3.0
Colombia;Ciencias Sociales y Humanidades;Derecho;Femenino;2025-10-23T01:47:40;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);27;8;4;5;5;5;5;;;;;5;4;4;5;5;5;3;4.0;3.0;2.0;4.0;4.0;4.0;4.0;3.0;4.0;3.0;5;4.0;4.0;3;3.5555555555555554;4.8;;3.8;4.5;4.333333333333333
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Masculino;2025-10-23T02:40:43;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;5;4;4;4;4;;;;;4;5;5;5;5;4;4;4.0;3.0;3.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;4;5.0;4.0;5;3.5555555555555554;4.2;;4.4;4.75;4.333333333333333
Ecuador;Ciencias Económicas y Administrativas;Marketing;Femenino;2025-10-23T03:18:03;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;2.6666666666666665;4.0;;4.0;4.0;4.0
Ecuador;Ciencias Económicas y Administrativas;Marketing;Femenino;2025-10-23T04:53:47;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;4;4;4;4;;;;;4;5;4;5;4;5;4;4.0;3.0;3.0;4.0;3.0;3.0;4.0;4.0;4.0;5.0;5;4.0;5.0;4;3.5555555555555554;4.0;;4.6;4.5;4.333333333333333
Ecuador;Ciencias Económicas y Administrativas;Contabilidad y Auditoría;Masculino;2025-10-23T05:41:11;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;2;2;2;2;3;3.0;3.0;;;2;3;3;3;3;3;3;2.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;2.0;4.0;4;2.0;2.0;2;3.3333333333333335;2.2;3.0;2.8;2.75;3.0
México;Ciencias Económicas y Administrativas;Licenciatura en gestión y desarrollo de negocios;Masculino;2025-10-23T05:43:39;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;3;3;2;5;3.0;3.0;;;3;3;3;4;3;4;1;4.0;3.0;2.0;3.0;4.0;4.0;3.0;3.0;2.0;4.0;4;2.0;3.0;5;3.111111111111111;3.2;3.0;3.6;3.25;2.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Femenino;2025-10-23T13:44:46;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;9;3;4;2;3;4;;3.0;;;2;3;3;3;4;5;3;4.0;3.0;2.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3;3.0;4.0;3;3.111111111111111;3.2;3.0;3.2;2.75;4.0
Ecuador;Ciencias de la Salud;BIOQUÍMICA Y FARMACIA;Masculino;2025-10-23T13:50:27;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;2.5555555555555554;3.0;3.0;3.0;3.0;3.0
México;Otro;Gestión y desarrollo de negocios;Femenino;2025-10-23T14:20:09;Universidad De Ciencias Y Artes De Chiapas (Unicah);20;8;5;3;4;5;4;;;;;4;4;4;5;4;4;4;2.0;3.0;2.0;4.0;3.0;3.0;3.0;4.0;2.0;5.0;5;4.0;4.0;5;2.888888888888889;4.2;;4.6;4.25;4.0
Colombia;Ciencias Sociales y Humanidades;Seguridad y Salud en el trabajo;Femenino;2025-10-23T14:24:10;Universidad;23;8;4;4;4;4;4;;;;;5;5;5;5;5;5;2;3.0;2.0;2.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;5;5.0;5.0;5;3.4444444444444446;4.0;;4.8;5.0;4.0
Colombia;Ciencias Sociales y Humanidades;Seguridad y salud en el trabajo;Femenino;2025-10-23T14:26:43;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;3;4;4;4;4;;3.0;;;3;3;3;3;3;3;3;3.0;3.0;3.0;4.0;3.0;3.0;4.0;4.0;3.0;4.0;4;4.0;4.0;4;3.3333333333333335;3.8;3.0;4.0;3.0;3.0
Colombia;Ciencias Sociales y Humanidades;Trabajo social;Femenino;2025-10-23T14:26:47;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;4;5;5;4;5;;;;;3;5;5;5;4;5;3;4.0;4.0;3.0;4.0;3.0;4.0;4.0;;3.0;4.0;5;3.0;3.0;5;3.625;4.6;;4.0;4.5;4.0
Colombia;Ingeniería y Tecnología;Ingeniería informática;Masculino;2025-10-23T14:33:35;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);20;8;4;2;4;2;3;;;;;3;4;1;3;3;4;1;3.0;3.0;4.0;4.0;3.0;3.0;4.0;2.0;3.0;4.0;5;5.0;3.0;3;3.2222222222222223;3.0;;4.0;2.75;2.6666666666666665
Colombia;Ingeniería y Tecnología;Ingenieria informatica;Masculino;2025-10-23T14:33:46;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);19;8;3;1;3;3;3;3.0;3.0;;;3;3;1;4;1;3;3;4.0;2.0;3.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;5;4.0;4.0;4;3.4444444444444446;2.6;3.0;4.2;2.75;2.3333333333333335
Colombia;Ingeniería y Tecnología;Ingeniería informática;Masculino;2025-10-23T14:33:51;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);20;8;3;1;3;4;3;3.0;;3.0;;3;3;1;3;4;2;2;3.0;2.0;4.0;4.0;4.0;4.0;3.0;2.0;3.0;4.0;3;5.0;4.0;3;3.2222222222222223;2.8;3.0;3.8;2.5;2.6666666666666665
Colombia;Ingeniería y Tecnología;Ingeniería informática;Masculino;2025-10-23T14:33:59;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);20;8;4;3;3;4;4;;3.0;;;3;4;2;4;5;5;2;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;5.0;5;4.0;4.0;5;3.7777777777777777;3.6;3.0;4.6;3.25;4.0
Colombia;Ciencias Económicas y Administrativas;Administración financiera;Femenino;2025-10-23T14:43:36;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);26;8;4;3;1;3;3;3.0;3.0;;3.0;3;3;1;3;3;3;3;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3;;;4;3.111111111111111;2.8;3.0;3.3333333333333335;2.5;3.0
Colombia;Ciencias Económicas y Administrativas;Administración Financiera;Femenino;2025-10-23T14:51:59;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);25;8;3;2;2;2;2;;;;;3;3;3;3;3;2;2;3.0;1.0;1.0;3.0;4.0;3.0;4.0;3.0;4.0;2.0;3;3.0;3.0;3;2.888888888888889;2.2;;2.8;3.0;2.3333333333333335
Colombia;Ciencias Económicas y Administrativas;Administración financiera;Femenino;2025-10-23T14:53:34;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;2;3;2;2;4;;3.0;;;3;3;2;2;4;4;3;3.0;2.0;2.0;2.0;3.0;3.0;4.0;4.0;3.0;4.0;4;4.0;4.0;4;2.888888888888889;2.6;3.0;4.0;2.5;3.6666666666666665
México;Otro;Licenciatura en gestión y desarrollo de negocios;Femenino;2025-10-23T15:12:26;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);19;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.0;3.0;3.0;3.0;3.0
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Masculino;2025-10-23T15:14:17;Institución Educativa De Envigado;20;8;4;4;3;3;3;;;;;4;4;4;4;4;4;4;1.0;1.0;1.0;2.0;2.0;3.0;3.0;4.0;3.0;3.0;4;4.0;4.0;4;2.2222222222222223;3.4;;3.8;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Femenino;2025-10-23T15:14:24;Iue Envigado;20;8;3;3;3;3;3;;;;;4;4;4;4;4;4;4;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;4;4.0;4.0;4;1.2222222222222223;3.0;;4.0;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Carrera;Masculino;2025-10-23T15:15:47;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);20;8;3;4;3;3;4;;3.0;;;3;2;3;3;3;3;5;2.0;2.0;1.0;3.0;2.0;2.0;3.0;2.0;2.0;4.0;5;4.0;5.0;5;2.111111111111111;3.4;3.0;4.6;2.75;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Masculino;2025-10-23T15:16:11;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;4;5;2;4;5;;;;;2;3;2;3;5;5;4;3.0;1.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3;5.0;3.0;4;2.5555555555555554;4.0;;3.6;2.5;4.666666666666667
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Masculino;2025-10-23T15:16:13;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;4;4;2;3;3;;;3.0;;4;4;3;3;2;2;4;3.0;1.0;3.0;2.0;4.0;4.0;3.0;4.0;3.0;4.0;4;3.0;2.0;4;3.0;3.2;3.0;3.4;3.5;2.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Femenino;2025-10-23T15:17:25;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;4;4;3;4;4;;;;;3;3;4;3;4;4;3;3.0;2.0;3.0;;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;5;3.5;3.8;;4.2;3.25;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Mercadeo;Femenino;2025-10-23T15:18:30;Institucion Universitaria De Envigado;20;8;2;2;1;2;3;3.0;;;;2;3;4;2;5;5;2;3.0;1.0;2.0;3.0;4.0;4.0;;3.0;3.0;5.0;5;5.0;5.0;4;2.875;2.0;3.0;4.8;2.75;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de negocios internacionales;No binario;2025-10-23T15:28:11;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);20;8;5;4;2;3;4;;;;;4;3;4;5;4;4;1;4.0;1.0;2.0;4.0;4.0;3.0;;4.0;4.0;3.0;3;5.0;5.0;4;3.25;3.6;;4.0;4.0;3.0
Colombia;Ingeniería y Tecnología;Ingeniería informática;Otro;2025-10-23T15:28:46;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);26;10;5;5;5;5;5;;;;;5;5;5;5;5;5;5;;;;;;;;;;5.0;5;5.0;5.0;5;;5.0;;5.0;5.0;5.0
Colombia;Ingeniería y Tecnología;Ingenieria informatica;Masculino;2025-10-23T15:28:56;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;10;5;5;5;5;5;;;;;5;5;5;5;5;5;5;;;;;;;;;;5.0;5;5.0;5.0;5;;5.0;;5.0;5.0;5.0
Colombia;Ingeniería y Tecnología;Ingeniería Informática;Masculino;2025-10-23T15:32:36;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;3;3;2;3;2;;3.0;3.0;;2;2;2;3;4;3;4;4.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2;2.0;2.0;3;3.0;2.6;3.0;2.4;2.25;3.6666666666666665
Colombia;Ciencias Económicas y Administrativas;Administración de negocios internacionales;Masculino;2025-10-23T15:33:14;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;4;4;4;4;4;;;;;4;4;4;4;4;5;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;5.0;4;5.0;5.0;4;3.111111111111111;4.0;;4.6;4.0;4.333333333333333
Colombia;Ingeniería y Tecnología;ingeniería informática;Masculino;2025-10-23T15:33:41;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;9;4;4;3;4;4;;;;;4;4;4;3;4;4;5;4.0;;4.0;;4.0;;4.0;4.0;4.0;5.0;5;5.0;4.0;4;4.0;3.8;;4.6;3.75;4.333333333333333
Colombia;Ingeniería y Tecnología;Ingeniería informática;Masculino;2025-10-23T15:34:11;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;4;5;4;4;4;;;;;4;4;4;4;4;4;1;4.0;4.0;3.0;;4.0;4.0;4.0;4.0;4.0;5.0;5;5.0;5.0;2;3.875;4.2;;4.4;4.0;3.0
Colombia;Ingeniería y Tecnología;Ingeniería electrónica;Masculino;2025-10-23T15:34:26;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;4;4;4;3;4;;;;;3;4;4;5;4;4;5;3.0;2.0;3.0;4.0;3.0;4.0;4.0;3.0;3.0;3.0;4;4.0;4.0;5;3.2222222222222223;3.8;;4.0;4.0;4.333333333333333
Colombia;Ingeniería y Tecnología;Ingeniería eléctrica;Masculino;2025-10-23T15:34:48;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);18;8;3;4;3;3;4;3.0;;;;4;4;4;4;4;4;4;3.0;2.0;3.0;3.0;4.0;3.0;3.0;4.0;4.0;4.0;4;3.0;3.0;4;3.2222222222222223;3.4;3.0;3.6;4.0;4.0
Colombia;Ciencias Económicas y Administrativas;Administración de Negocios Internacionales;Femenino;2025-10-23T15:35:31;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);19;8;4;5;3;5;4;;;;;5;5;4;4;5;5;4;4.0;3.0;2.0;;4.0;4.0;4.0;;3.0;5.0;5;3.0;4.0;4;3.4285714285714284;4.2;;4.2;4.5;4.666666666666667
Colombia;Ciencias Económicas y Administrativas;Contaduría pública;Femenino;2025-10-23T16:02:33;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);21;8;4;3;2;3;4;;;;;4;3;4;4;4;3;2;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;3.0;4;3.0;3.2;;3.8;3.75;3.0
Colombia;Ciencias Económicas y Administrativas;Contaduría publica;Femenino;2025-10-23T16:03:20;Institución De Envigadi;20;8;4;4;4;4;4;;;3.0;3.0;3;3;3;3;4;3;1;3.0;3.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3;4.0;4.0;5;3.111111111111111;4.0;3.0;3.8;3.0;2.6666666666666665
Colombia;Ciencias Económicas y Administrativas;contaduría Pública;Femenino;2025-10-23T16:05:44;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);22;8;4;3;2;2;3;3.0;;;;3;4;4;4;4;3;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;3.0;2.8;3.0;4.0;3.75;3.6666666666666665
México;Ciencias Económicas y Administrativas;Marketing digitarl;Femenino;2025-10-23T16:48:30;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);23;8;2;2;1;1;2;3.0;;;;3;2;2;2;1;3;1;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;3;3.0;3.0;3;1.6666666666666667;1.6;3.0;2.8;2.25;1.6666666666666667
Colombia;Ingeniería y Tecnología;Ingeniería informática;Masculino;2025-10-23T16:55:11;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);19;8;4;3;3;3;4;;;;;4;4;4;4;4;4;4;4.0;4.0;;4.0;;4.0;;;4.0;4.0;4;4.0;4.0;5;4.0;3.4;;4.2;4.0;4.0
México;Otro;Licenciatura de gestión y desarrollo de negocios;Femenino;2025-10-23T16:57:16;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;4;3;2;1;4;3.0;3.0;3.0;3.0;3;3;2;4;4;3;2;2.0;1.0;1.0;3.0;2.0;2.0;2.0;2.0;1.0;3.0;3;3.0;3.0;4;1.7777777777777777;2.8;3.0;3.2;3.0;3.0
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Femenino;2025-10-23T17:04:25;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);23;8;3;3;4;3;3;;;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;2.0;2.0;3.0;2.0;4.0;3.0;3.0;3;3.0;3.0;3;2.7777777777777777;3.2;3.0;3.0;3.0;3.0
México;Ciencias Económicas y Administrativas;Licenciatura en gestion y desarrollo de negocios;Masculino;2025-10-23T17:04:55;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;3;3;3;2;3;;;;3.0;2;3;3;3;3;3;4;3.0;3.0;3.0;2.0;3.0;3.0;4.0;2.0;4.0;4.0;4;3.0;4.0;5;3.0;2.8;3.0;4.0;2.75;3.3333333333333335
Colombia;Ciencias Sociales y Humanidades;Psicología;Masculino;2025-10-23T17:07:38;INSTITUCIÓN UNIVERSITARIA DE ENVIGADO (IUE);27;10;2;1;1;1;4;;3.0;;;1;1;4;2;4;3;1;3.0;3.0;1.0;;4.0;4.0;4.0;;4.0;4.0;4;4.0;3.0;4;3.2857142857142856;1.8;3.0;3.8;2.0;2.6666666666666665
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Masculino;2025-10-23T17:11:05;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);22;8;4;3;4;4;4;;;;;4;4;4;4;4;4;4;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;4.0;3.8;;4.0;4.0;4.0
México;Otro;Gestión y Desarrollo de Negocios;Femenino;2025-10-23T17:59:36;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);20;8;4;4;2;3;5;;;;;3;4;3;5;4;5;3;3.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;4.0;4;3.0;3.0;5;1.8888888888888888;3.6;;3.8;3.75;4.0
México;Otro;Gestion y desarrollo de negocios;Masculino;2025-10-23T18:51:22;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;2;3;3;4;3;3.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;4.0;4;3.0;4.0;3;2.2222222222222223;3.0;3.0;3.6;2.75;3.3333333333333335
México;Ciencias Económicas y Administrativas;Gestión y desarrollo de negocios;Femenino;2025-10-23T18:59:22;UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS (UNICACH);21;8;4;4;3;3;3;;;3.0;3.0;4;4;4;4;4;4;2;4.0;3.0;3.0;4.0;2.0;3.0;4.0;4.0;3.0;3.0;3;3.0;3.0;3;3.3333333333333335;3.4;3.0;3.0;4.0;3.3333333333333335
